0.000,"Info","2022-06-14 03:53:13","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y055"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","5B0E17"
"TIME","","","ARENA","ACTION","ZONE"
601.348,"Info","Arena",1,"Enter_Zone",3
601.348,"Info","Arena",2,"Enter_Zone",3
601.348,"Info","Arena",3,"Enter_Zone",1
601.348,"Info","Arena",6,"Enter_Zone",3
601.348,"Info","Arena",7,"Enter_Zone",4
601.348,"Info","Arena",9,"Enter_Zone",4
601.348,"Info","Arena",10,"Enter_Zone",1
601.348,"Info","Arena",11,"Enter_Zone",2
601.348,"Info","Arena",12,"Enter_Zone",4
601.348,"Info","Arena",14,"Enter_Zone",3
601.382,"Info","Arena",13,"Enter_Zone",3
601.782,"Info","Arena",4,"Enter_Zone",1
601.815,"Info","Arena",8,"Enter_Zone",2
602.148,"Info","Arena",7,"Exit_Zone",4
602.148,"Info","Arena",7,"Enter_Zone",2
603.115,"Info","Arena",5,"Enter_Zone",2
603.781,"Info","Arena",12,"Exit_Zone",4
603.781,"Info","Arena",12,"Enter_Zone",3
603.917,"Info","Arena",9,"Exit_Zone",4
603.917,"Info","Arena",9,"Enter_Zone",3
605.314,"Info","Arena",13,"Exit_Zone",3
605.314,"Info","Arena",13,"Enter_Zone",4
606.381,"Info","Arena",3,"Exit_Zone",1
606.381,"Info","Arena",3,"Enter_Zone",4
607.614,"Info","Arena",7,"Exit_Zone",2
607.614,"Info","Arena",7,"Enter_Zone",4
608.249,"Info","Arena",7,"Exit_Zone",4
608.249,"Info","Arena",7,"Enter_Zone",3
608.647,"Info","Arena",3,"Exit_Zone",4
608.647,"Info","Arena",3,"Enter_Zone",2
611.146,"Info","Arena",7,"Exit_Zone",3
611.146,"Info","Arena",7,"Enter_Zone",4
611.680,"Info","Arena",8,"Exit_Zone",2
611.680,"Info","Arena",8,"Enter_Zone",4
612.713,"Info","Arena",7,"Exit_Zone",4
612.713,"Info","Arena",7,"Enter_Zone",1
613.979,"Info","Arena",13,"Exit_Zone",4
613.979,"Info","Arena",13,"Enter_Zone",3
614.081,"Info","Arena",8,"Exit_Zone",4
614.081,"Info","Arena",8,"Enter_Zone",3
615.779,"Info","Arena",12,"Exit_Zone",3
615.779,"Info","Arena",12,"Enter_Zone",4
616.612,"Info","Arena",7,"Exit_Zone",1
616.612,"Info","Arena",7,"Enter_Zone",4
617.979,"Info","Arena",7,"Exit_Zone",4
617.979,"Info","Arena",7,"Enter_Zone",3
618.279,"Info","Arena",8,"Exit_Zone",3
618.279,"Info","Arena",8,"Enter_Zone",4
619.378,"Info","Arena",12,"Exit_Zone",4
619.378,"Info","Arena",12,"Enter_Zone",1
619.580,"Info","Arena",7,"Exit_Zone",3
619.580,"Info","Arena",7,"Enter_Zone",4
621.145,"Info","Arena",8,"Exit_Zone",4
621.145,"Info","Arena",8,"Enter_Zone",1
622.444,"Info","Arena",7,"Exit_Zone",4
622.444,"Info","Arena",7,"Enter_Zone",2
622.711,"Info","Arena",9,"Exit_Zone",3
622.711,"Info","Arena",9,"Enter_Zone",4
624.477,"Info","Arena",9,"Exit_Zone",4
624.477,"Info","Arena",9,"Enter_Zone",1
626.912,"Info","Arena",2,"Exit_Zone",3
626.912,"Info","Arena",2,"Enter_Zone",4
632.476,"Info","Arena",7,"Exit_Zone",2
632.476,"Info","Arena",7,"Enter_Zone",4
633.476,"Info","Arena",12,"Exit_Zone",1
633.476,"Info","Arena",12,"Enter_Zone",4
634.077,"Info","Arena",7,"Exit_Zone",4
634.077,"Info","Arena",7,"Enter_Zone",3
635.009,"Info","Arena",3,"Exit_Zone",2
635.009,"Info","Arena",3,"Enter_Zone",4
635.542,"Info","Arena",9,"Exit_Zone",1
635.542,"Info","Arena",9,"Enter_Zone",4
638.077,"Info","Arena",7,"Exit_Zone",3
638.077,"Info","Arena",7,"Enter_Zone",4
638.275,"Info","Arena",13,"Exit_Zone",3
638.275,"Info","Arena",13,"Enter_Zone",4
638.541,"Info","Arena",3,"Exit_Zone",4
638.541,"Info","Arena",3,"Enter_Zone",2
639.442,"Info","Arena",7,"Exit_Zone",4
639.442,"Info","Arena",7,"Enter_Zone",1
640.108,"Info","Arena",9,"Exit_Zone",4
640.108,"Info","Arena",9,"Enter_Zone",3
640.308,"Info","Arena",12,"Exit_Zone",4
640.308,"Info","Arena",12,"Enter_Zone",1
641.108,"Info","Arena",8,"Exit_Zone",1
641.108,"Info","Arena",8,"Enter_Zone",4
641.674,"Info","Arena",13,"Exit_Zone",4
641.674,"Info","Arena",13,"Enter_Zone",3
643.340,"Info","Arena",9,"Exit_Zone",3
643.340,"Info","Arena",9,"Enter_Zone",4
644.673,"Info","Arena",7,"Exit_Zone",1
644.673,"Info","Arena",7,"Enter_Zone",4
645.909,"Info","Arena",13,"Exit_Zone",3
645.909,"Info","Arena",13,"Enter_Zone",4
646.242,"Info","Arena",7,"Exit_Zone",4
646.242,"Info","Arena",7,"Enter_Zone",2
646.973,"Info","Arena",9,"Exit_Zone",4
646.973,"Info","Arena",9,"Enter_Zone",2
646.973,"Info","Arena",12,"Exit_Zone",1
646.973,"Info","Arena",12,"Enter_Zone",4
647.273,"Info","Arena",8,"Exit_Zone",4
647.273,"Info","Arena",8,"Enter_Zone",3
649.873,"Info","Arena",12,"Exit_Zone",4
649.873,"Info","Arena",12,"Enter_Zone",2
650.872,"Info","Arena",7,"Exit_Zone",2
650.872,"Info","Arena",7,"Enter_Zone",4
652.407,"Info","Arena",8,"Exit_Zone",3
652.407,"Info","Arena",8,"Enter_Zone",4
652.407,"Info","Arena",13,"Exit_Zone",4
652.407,"Info","Arena",13,"Enter_Zone",2
652.741,"Info","Arena",7,"Exit_Zone",4
652.741,"Info","Arena",7,"Enter_Zone",3
654.242,"Info","Arena",8,"Exit_Zone",4
654.242,"Info","Arena",8,"Enter_Zone",1
655.805,"Info","Arena",9,"Exit_Zone",2
655.805,"Info","Arena",9,"Enter_Zone",4
656.605,"Info","Arena",7,"Exit_Zone",3
656.605,"Info","Arena",7,"Enter_Zone",4
656.671,"Info","Arena",3,"Exit_Zone",2
656.671,"Info","Arena",3,"Enter_Zone",4
656.907,"Info","Arena",12,"Exit_Zone",2
656.907,"Info","Arena",12,"Enter_Zone",4
658.371,"Info","Arena",7,"Exit_Zone",4
658.371,"Info","Arena",7,"Enter_Zone",1
660.304,"Info","Arena",2,"Exit_Zone",4
660.304,"Info","Arena",2,"Enter_Zone",3
661.170,"Info","Arena",3,"Exit_Zone",4
661.170,"Info","Arena",3,"Enter_Zone",3
661.437,"Info","Arena",12,"Exit_Zone",4
661.437,"Info","Arena",12,"Enter_Zone",3
662.304,"Info","Arena",13,"Exit_Zone",2
662.304,"Info","Arena",13,"Enter_Zone",4
663.937,"Info","Arena",7,"Exit_Zone",1
663.937,"Info","Arena",7,"Enter_Zone",4
663.970,"Info","Arena",8,"Exit_Zone",1
663.970,"Info","Arena",8,"Enter_Zone",4
664.572,"Info","Arena",8,"Exit_Zone",4
664.572,"Info","Arena",8,"Enter_Zone",2
664.837,"Info","Arena",13,"Exit_Zone",4
664.837,"Info","Arena",13,"Enter_Zone",3
666.036,"Info","Arena",7,"Exit_Zone",4
666.036,"Info","Arena",7,"Enter_Zone",2
666.572,"Info","Arena",12,"Exit_Zone",3
666.572,"Info","Arena",12,"Enter_Zone",4
667.738,"Info","Arena",12,"Exit_Zone",4
667.738,"Info","Arena",12,"Enter_Zone",1
668.102,"Info","Arena",11,"Exit_Zone",2
668.102,"Info","Arena",11,"Enter_Zone",4
670.469,"Info","Arena",6,"Exit_Zone",3
670.469,"Info","Arena",6,"Enter_Zone",4
670.642,"Info","Arena",7,"Exit_Zone",2
670.642,"Info","Arena",7,"Enter_Zone",4
671.369,"Info","Arena",12,"Exit_Zone",1
671.369,"Info","Arena",12,"Enter_Zone",4
671.535,"Info","Arena",13,"Exit_Zone",3
671.535,"Info","Arena",13,"Enter_Zone",4
671.602,"Info","Arena",13,"Exit_Zone",4
671.602,"Info","Arena",13,"Enter_Zone",3
671.642,"Info","Arena",13,"Exit_Zone",3
671.642,"Info","Arena",13,"Enter_Zone",4
671.668,"Info","Arena",13,"Exit_Zone",4
671.668,"Info","Arena",13,"Enter_Zone",3
671.935,"Info","Arena",13,"Exit_Zone",3
671.935,"Info","Arena",13,"Enter_Zone",4
672.102,"Info","Arena",7,"Exit_Zone",4
672.102,"Info","Arena",7,"Enter_Zone",3
672.968,"Info","Arena",8,"Exit_Zone",2
672.968,"Info","Arena",8,"Enter_Zone",4
673.801,"Info","Arena",6,"Exit_Zone",4
673.801,"Info","Arena",6,"Enter_Zone",2
673.968,"Info","Arena",12,"Exit_Zone",4
673.968,"Info","Arena",12,"Enter_Zone",2
674.435,"Info","Arena",3,"Exit_Zone",3
674.435,"Info","Arena",3,"Enter_Zone",4
675.070,"Info","Arena",7,"Exit_Zone",3
675.070,"Info","Arena",7,"Enter_Zone",4
675.736,"Info","Arena",11,"Exit_Zone",4
675.736,"Info","Arena",11,"Enter_Zone",3
676.767,"Info","Arena",7,"Exit_Zone",4
676.767,"Info","Arena",7,"Enter_Zone",1
676.767,"Info","Arena",9,"Exit_Zone",4
676.767,"Info","Arena",9,"Enter_Zone",1
678.134,"Info","Arena",13,"Exit_Zone",4
678.134,"Info","Arena",13,"Enter_Zone",3
679.767,"Info","Arena",3,"Exit_Zone",4
679.767,"Info","Arena",3,"Enter_Zone",1
680.402,"Info","Arena",3,"Exit_Zone",1
680.402,"Info","Arena",3,"Enter_Zone",4
680.967,"Info","Arena",7,"Exit_Zone",1
680.967,"Info","Arena",7,"Enter_Zone",4
681.866,"Info","Arena",12,"Exit_Zone",2
681.866,"Info","Arena",12,"Enter_Zone",4
682.235,"Info","Arena",6,"Exit_Zone",2
682.235,"Info","Arena",6,"Enter_Zone",4
683.300,"Info","Arena",7,"Exit_Zone",4
683.300,"Info","Arena",7,"Enter_Zone",2
683.735,"Info","Arena",13,"Exit_Zone",3
683.735,"Info","Arena",13,"Enter_Zone",4
686.234,"Info","Arena",12,"Exit_Zone",4
686.234,"Info","Arena",12,"Enter_Zone",1
687.401,"Info","Arena",13,"Exit_Zone",4
687.401,"Info","Arena",13,"Enter_Zone",2
688.998,"Info","Arena",7,"Exit_Zone",2
688.998,"Info","Arena",7,"Enter_Zone",4
690.198,"Info","Arena",11,"Exit_Zone",3
690.198,"Info","Arena",11,"Enter_Zone",4
690.900,"Info","Arena",2,"Exit_Zone",3
690.900,"Info","Arena",2,"Enter_Zone",4
693.900,"Info","Arena",11,"Exit_Zone",4
693.900,"Info","Arena",11,"Enter_Zone",3
695.131,"Info","Arena",12,"Exit_Zone",1
695.131,"Info","Arena",12,"Enter_Zone",4
697.232,"Info","Arena",12,"Exit_Zone",4
697.232,"Info","Arena",12,"Enter_Zone",2
697.732,"Info","Arena",7,"Exit_Zone",4
697.732,"Info","Arena",7,"Enter_Zone",3
698.732,"Info","Arena",7,"Exit_Zone",3
698.732,"Info","Arena",7,"Enter_Zone",4
698.830,"Info","Arena",2,"Exit_Zone",4
698.830,"Info","Arena",2,"Enter_Zone",1
