0.000,"Info","2022-06-16 04:43:19","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y072"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","8E63AA"
"TIME","","","ARENA","ACTION","ZONE"
601.357,"Info","Arena",1,"Enter_Zone",1
601.357,"Info","Arena",2,"Enter_Zone",1
601.357,"Info","Arena",3,"Enter_Zone",3
601.357,"Info","Arena",4,"Enter_Zone",1
601.357,"Info","Arena",5,"Enter_Zone",3
601.357,"Info","Arena",7,"Enter_Zone",2
601.357,"Info","Arena",10,"Enter_Zone",3
601.357,"Info","Arena",11,"Enter_Zone",4
601.357,"Info","Arena",13,"Enter_Zone",1
601.357,"Info","Arena",14,"Enter_Zone",4
602.120,"Info","Arena",1,"Exit_Zone",1
602.120,"Info","Arena",1,"Enter_Zone",4
602.953,"Info","Arena",6,"Enter_Zone",1
603.087,"Info","Arena",14,"Exit_Zone",4
603.087,"Info","Arena",14,"Enter_Zone",3
606.419,"Info","Arena",1,"Exit_Zone",4
606.419,"Info","Arena",1,"Enter_Zone",2
613.188,"Info","Arena",14,"Exit_Zone",3
613.188,"Info","Arena",14,"Enter_Zone",4
616.717,"Info","Arena",14,"Exit_Zone",4
616.717,"Info","Arena",14,"Enter_Zone",1
622.354,"Info","Arena",2,"Exit_Zone",1
622.354,"Info","Arena",2,"Enter_Zone",4
624.582,"Info","Arena",9,"Enter_Zone",4
627.282,"Info","Arena",2,"Exit_Zone",4
627.282,"Info","Arena",2,"Enter_Zone",2
637.047,"Info","Arena",2,"Exit_Zone",2
637.047,"Info","Arena",2,"Enter_Zone",4
638.813,"Info","Arena",11,"Exit_Zone",4
638.813,"Info","Arena",11,"Enter_Zone",3
640.516,"Info","Arena",2,"Exit_Zone",4
640.516,"Info","Arena",2,"Enter_Zone",3
640.746,"Info","Arena",2,"Exit_Zone",3
640.746,"Info","Arena",2,"Enter_Zone",4
640.979,"Info","Arena",2,"Exit_Zone",4
640.979,"Info","Arena",2,"Enter_Zone",3
655.610,"Info","Arena",2,"Exit_Zone",3
655.610,"Info","Arena",2,"Enter_Zone",4
655.776,"Info","Arena",14,"Exit_Zone",1
655.776,"Info","Arena",14,"Enter_Zone",4
658.243,"Info","Arena",2,"Exit_Zone",4
658.243,"Info","Arena",2,"Enter_Zone",1
661.475,"Info","Arena",14,"Exit_Zone",4
661.475,"Info","Arena",14,"Enter_Zone",3
670.540,"Info","Arena",1,"Exit_Zone",2
670.540,"Info","Arena",1,"Enter_Zone",4
672.408,"Info","Arena",14,"Exit_Zone",3
672.408,"Info","Arena",14,"Enter_Zone",4
677.639,"Info","Arena",14,"Exit_Zone",4
677.639,"Info","Arena",14,"Enter_Zone",2
688.173,"Info","Arena",1,"Exit_Zone",4
688.173,"Info","Arena",1,"Enter_Zone",1
689.736,"Info","Arena",14,"Exit_Zone",2
689.736,"Info","Arena",14,"Enter_Zone",4
696.468,"Info","Arena",14,"Exit_Zone",4
696.468,"Info","Arena",14,"Enter_Zone",1
722.167,"Info","Arena",14,"Exit_Zone",1
722.167,"Info","Arena",14,"Enter_Zone",4
722.230,"Info","Arena",14,"Exit_Zone",4
722.230,"Info","Arena",14,"Enter_Zone",1
722.297,"Info","Arena",14,"Exit_Zone",1
722.297,"Info","Arena",14,"Enter_Zone",4
725.696,"Info","Arena",1,"Exit_Zone",1
725.696,"Info","Arena",1,"Enter_Zone",4
726.596,"Info","Arena",14,"Exit_Zone",4
726.596,"Info","Arena",14,"Enter_Zone",3
728.929,"Info","Arena",1,"Exit_Zone",4
728.929,"Info","Arena",1,"Enter_Zone",3
738.094,"Info","Arena",14,"Exit_Zone",3
738.094,"Info","Arena",14,"Enter_Zone",4
