0.000,"Info","2022-06-14 00:04:56","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y049"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","5B0E17"
"TIME","","","ARENA","ACTION","ZONE"
601.433,"Info","Arena",1,"Enter_Zone",3
601.433,"Info","Arena",2,"Enter_Zone",2
601.433,"Info","Arena",3,"Enter_Zone",2
601.433,"Info","Arena",4,"Enter_Zone",4
601.433,"Info","Arena",5,"Enter_Zone",3
601.433,"Info","Arena",6,"Enter_Zone",4
601.433,"Info","Arena",7,"Enter_Zone",1
601.433,"Info","Arena",8,"Enter_Zone",1
601.433,"Info","Arena",9,"Enter_Zone",1
601.433,"Info","Arena",10,"Enter_Zone",3
601.433,"Info","Arena",12,"Enter_Zone",1
601.433,"Info","Arena",13,"Enter_Zone",1
601.433,"Info","Arena",14,"Enter_Zone",4
610.967,"Info","Arena",11,"Enter_Zone",4
674.519,"Info","Arena",8,"Exit_Zone",1
674.519,"Info","Arena",8,"Enter_Zone",4
678.085,"Info","Arena",9,"Exit_Zone",1
678.085,"Info","Arena",9,"Enter_Zone",4
679.718,"Info","Arena",8,"Exit_Zone",4
679.718,"Info","Arena",8,"Enter_Zone",3
685.717,"Info","Arena",8,"Exit_Zone",3
685.717,"Info","Arena",8,"Enter_Zone",4
689.350,"Info","Arena",8,"Exit_Zone",4
689.350,"Info","Arena",8,"Enter_Zone",2
695.215,"Info","Arena",9,"Exit_Zone",4
695.215,"Info","Arena",9,"Enter_Zone",2
702.248,"Info","Arena",9,"Exit_Zone",2
702.248,"Info","Arena",9,"Enter_Zone",4
705.949,"Info","Arena",9,"Exit_Zone",4
705.949,"Info","Arena",9,"Enter_Zone",1
714.712,"Info","Arena",8,"Exit_Zone",2
714.712,"Info","Arena",8,"Enter_Zone",4
717.511,"Info","Arena",8,"Exit_Zone",4
717.511,"Info","Arena",8,"Enter_Zone",1
727.043,"Info","Arena",8,"Exit_Zone",1
727.043,"Info","Arena",8,"Enter_Zone",4
728.576,"Info","Arena",8,"Exit_Zone",4
728.576,"Info","Arena",8,"Enter_Zone",3
736.614,"Info","Arena",8,"Exit_Zone",3
736.614,"Info","Arena",8,"Enter_Zone",4
739.276,"Info","Arena",8,"Exit_Zone",4
739.276,"Info","Arena",8,"Enter_Zone",2
745.614,"Info","Arena",8,"Exit_Zone",2
745.614,"Info","Arena",8,"Enter_Zone",4
761.772,"Info","Arena",8,"Exit_Zone",4
761.772,"Info","Arena",8,"Enter_Zone",3
761.803,"Info","Arena",8,"Exit_Zone",3
761.803,"Info","Arena",8,"Enter_Zone",4
762.003,"Info","Arena",8,"Exit_Zone",4
762.003,"Info","Arena",8,"Enter_Zone",3
762.703,"Info","Arena",8,"Exit_Zone",3
762.703,"Info","Arena",8,"Enter_Zone",4
762.969,"Info","Arena",8,"Exit_Zone",4
762.969,"Info","Arena",8,"Enter_Zone",3
769.668,"Info","Arena",8,"Exit_Zone",3
769.668,"Info","Arena",8,"Enter_Zone",4
771.968,"Info","Arena",8,"Exit_Zone",4
771.968,"Info","Arena",8,"Enter_Zone",2
772.168,"Info","Arena",8,"Exit_Zone",2
772.168,"Info","Arena",8,"Enter_Zone",4
772.201,"Info","Arena",8,"Exit_Zone",4
772.201,"Info","Arena",8,"Enter_Zone",2
833.758,"Info","Arena",9,"Exit_Zone",1
833.758,"Info","Arena",9,"Enter_Zone",4
890.312,"Info","Arena",11,"Exit_Zone",4
890.312,"Info","Arena",11,"Enter_Zone",2
890.414,"Info","Arena",11,"Exit_Zone",2
890.414,"Info","Arena",11,"Enter_Zone",4
890.545,"Info","Arena",11,"Exit_Zone",4
890.545,"Info","Arena",11,"Enter_Zone",2
890.581,"Info","Arena",11,"Exit_Zone",2
890.581,"Info","Arena",11,"Enter_Zone",4
890.712,"Info","Arena",11,"Exit_Zone",4
890.712,"Info","Arena",11,"Enter_Zone",2
890.748,"Info","Arena",11,"Exit_Zone",2
890.748,"Info","Arena",11,"Enter_Zone",4
890.812,"Info","Arena",11,"Exit_Zone",4
890.812,"Info","Arena",11,"Enter_Zone",2
890.846,"Info","Arena",11,"Exit_Zone",2
890.846,"Info","Arena",11,"Enter_Zone",4
890.914,"Info","Arena",11,"Exit_Zone",4
890.914,"Info","Arena",11,"Enter_Zone",2
890.946,"Info","Arena",11,"Exit_Zone",2
890.946,"Info","Arena",11,"Enter_Zone",4
891.081,"Info","Arena",11,"Exit_Zone",4
891.081,"Info","Arena",11,"Enter_Zone",2
891.112,"Info","Arena",11,"Exit_Zone",2
891.112,"Info","Arena",11,"Enter_Zone",4
891.250,"Info","Arena",11,"Exit_Zone",4
891.250,"Info","Arena",11,"Enter_Zone",2
891.279,"Info","Arena",11,"Exit_Zone",2
891.279,"Info","Arena",11,"Enter_Zone",4
891.312,"Info","Arena",11,"Exit_Zone",4
891.312,"Info","Arena",11,"Enter_Zone",2
891.345,"Info","Arena",11,"Exit_Zone",2
891.345,"Info","Arena",11,"Enter_Zone",4
891.414,"Info","Arena",11,"Exit_Zone",4
891.414,"Info","Arena",11,"Enter_Zone",2
891.445,"Info","Arena",11,"Exit_Zone",2
891.445,"Info","Arena",11,"Enter_Zone",4
891.479,"Info","Arena",11,"Exit_Zone",4
891.479,"Info","Arena",11,"Enter_Zone",2
891.512,"Info","Arena",11,"Exit_Zone",2
891.512,"Info","Arena",11,"Enter_Zone",4
891.545,"Info","Arena",11,"Exit_Zone",4
891.545,"Info","Arena",11,"Enter_Zone",2
891.615,"Info","Arena",11,"Exit_Zone",2
891.615,"Info","Arena",11,"Enter_Zone",4
891.645,"Info","Arena",11,"Exit_Zone",4
891.645,"Info","Arena",11,"Enter_Zone",2
891.712,"Info","Arena",11,"Exit_Zone",2
891.712,"Info","Arena",11,"Enter_Zone",4
891.878,"Info","Arena",11,"Exit_Zone",4
891.878,"Info","Arena",11,"Enter_Zone",2
891.945,"Info","Arena",11,"Exit_Zone",2
891.945,"Info","Arena",11,"Enter_Zone",4
892.081,"Info","Arena",11,"Exit_Zone",4
892.081,"Info","Arena",11,"Enter_Zone",2
892.112,"Info","Arena",11,"Exit_Zone",2
892.112,"Info","Arena",11,"Enter_Zone",4
892.247,"Info","Arena",11,"Exit_Zone",4
