0.000,"Info","2022-05-31 04:58:21","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y011"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","8E63AA"
"TIME","","","ARENA","ACTION","ZONE"
601.361,"Info","Arena",1,"Enter_Zone",3
601.361,"Info","Arena",2,"Enter_Zone",3
601.361,"Info","Arena",3,"Enter_Zone",2
601.361,"Info","Arena",4,"Enter_Zone",2
601.361,"Info","Arena",5,"Enter_Zone",2
601.361,"Info","Arena",6,"Enter_Zone",3
601.361,"Info","Arena",7,"Enter_Zone",2
601.361,"Info","Arena",8,"Enter_Zone",2
601.361,"Info","Arena",9,"Enter_Zone",4
601.361,"Info","Arena",10,"Enter_Zone",3
601.361,"Info","Arena",11,"Enter_Zone",1
601.361,"Info","Arena",12,"Enter_Zone",1
601.361,"Info","Arena",13,"Enter_Zone",1
601.361,"Info","Arena",14,"Enter_Zone",2
612.192,"Info","Arena",1,"Exit_Zone",3
612.192,"Info","Arena",1,"Enter_Zone",4
614.525,"Info","Arena",1,"Exit_Zone",4
614.525,"Info","Arena",1,"Enter_Zone",3
629.255,"Info","Arena",5,"Exit_Zone",2
629.255,"Info","Arena",5,"Enter_Zone",4
630.521,"Info","Arena",1,"Exit_Zone",3
630.521,"Info","Arena",1,"Enter_Zone",4
633.721,"Info","Arena",1,"Exit_Zone",4
633.721,"Info","Arena",1,"Enter_Zone",1
635.420,"Info","Arena",10,"Exit_Zone",3
635.420,"Info","Arena",10,"Enter_Zone",4
635.687,"Info","Arena",5,"Exit_Zone",4
635.687,"Info","Arena",5,"Enter_Zone",3
635.720,"Info","Arena",10,"Exit_Zone",4
635.720,"Info","Arena",10,"Enter_Zone",3
635.754,"Info","Arena",10,"Exit_Zone",3
635.754,"Info","Arena",10,"Enter_Zone",4
635.920,"Info","Arena",10,"Exit_Zone",4
635.920,"Info","Arena",10,"Enter_Zone",3
635.954,"Info","Arena",10,"Exit_Zone",3
635.954,"Info","Arena",10,"Enter_Zone",4
635.990,"Info","Arena",10,"Exit_Zone",4
635.990,"Info","Arena",10,"Enter_Zone",3
636.020,"Info","Arena",10,"Exit_Zone",3
636.020,"Info","Arena",10,"Enter_Zone",4
636.054,"Info","Arena",10,"Exit_Zone",4
636.054,"Info","Arena",10,"Enter_Zone",3
636.087,"Info","Arena",10,"Exit_Zone",3
636.087,"Info","Arena",10,"Enter_Zone",4
636.156,"Info","Arena",10,"Exit_Zone",4
636.156,"Info","Arena",10,"Enter_Zone",3
636.187,"Info","Arena",10,"Exit_Zone",3
636.187,"Info","Arena",10,"Enter_Zone",4
636.254,"Info","Arena",10,"Exit_Zone",4
636.254,"Info","Arena",10,"Enter_Zone",3
636.287,"Info","Arena",10,"Exit_Zone",3
636.287,"Info","Arena",10,"Enter_Zone",4
636.323,"Info","Arena",10,"Exit_Zone",4
636.323,"Info","Arena",10,"Enter_Zone",3
636.354,"Info","Arena",10,"Exit_Zone",3
636.354,"Info","Arena",10,"Enter_Zone",4
636.420,"Info","Arena",10,"Exit_Zone",4
636.420,"Info","Arena",10,"Enter_Zone",3
636.454,"Info","Arena",10,"Exit_Zone",3
636.454,"Info","Arena",10,"Enter_Zone",4
636.555,"Info","Arena",10,"Exit_Zone",4
636.555,"Info","Arena",10,"Enter_Zone",3
636.588,"Info","Arena",10,"Exit_Zone",3
636.588,"Info","Arena",10,"Enter_Zone",4
636.622,"Info","Arena",10,"Exit_Zone",4
636.622,"Info","Arena",10,"Enter_Zone",3
636.656,"Info","Arena",10,"Exit_Zone",3
