0.000,"Info","2022-06-07 03:40:30","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y032"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","8E63AA"
"TIME","","","ARENA","ACTION","ZONE"
601.351,"Info","Arena",1,"Enter_Zone",1
601.351,"Info","Arena",2,"Enter_Zone",1
601.351,"Info","Arena",4,"Enter_Zone",2
601.351,"Info","Arena",5,"Enter_Zone",1
601.351,"Info","Arena",6,"Enter_Zone",3
601.351,"Info","Arena",7,"Enter_Zone",2
601.351,"Info","Arena",8,"Enter_Zone",3
601.351,"Info","Arena",9,"Enter_Zone",2
601.351,"Info","Arena",10,"Enter_Zone",1
601.351,"Info","Arena",11,"Enter_Zone",1
601.351,"Info","Arena",12,"Enter_Zone",1
601.351,"Info","Arena",13,"Enter_Zone",2
601.351,"Info","Arena",14,"Enter_Zone",2
601.784,"Info","Arena",1,"Exit_Zone",1
601.784,"Info","Arena",1,"Enter_Zone",4
602.151,"Info","Arena",6,"Exit_Zone",3
602.151,"Info","Arena",6,"Enter_Zone",4
602.484,"Info","Arena",3,"Enter_Zone",2
603.651,"Info","Arena",1,"Exit_Zone",4
603.651,"Info","Arena",1,"Enter_Zone",2
604.352,"Info","Arena",2,"Exit_Zone",1
604.352,"Info","Arena",2,"Enter_Zone",4
604.617,"Info","Arena",6,"Exit_Zone",4
604.617,"Info","Arena",6,"Enter_Zone",2
606.117,"Info","Arena",4,"Exit_Zone",2
606.117,"Info","Arena",4,"Enter_Zone",4
606.617,"Info","Arena",1,"Exit_Zone",2
606.617,"Info","Arena",1,"Enter_Zone",4
607.750,"Info","Arena",4,"Exit_Zone",4
607.750,"Info","Arena",4,"Enter_Zone",3
608.053,"Info","Arena",1,"Exit_Zone",4
608.053,"Info","Arena",1,"Enter_Zone",3
609.052,"Info","Arena",2,"Exit_Zone",4
609.052,"Info","Arena",2,"Enter_Zone",3
609.149,"Info","Arena",7,"Exit_Zone",2
609.149,"Info","Arena",7,"Enter_Zone",4
609.219,"Info","Arena",2,"Exit_Zone",3
609.219,"Info","Arena",2,"Enter_Zone",4
609.351,"Info","Arena",2,"Exit_Zone",4
609.351,"Info","Arena",2,"Enter_Zone",3
613.115,"Info","Arena",1,"Exit_Zone",3
613.115,"Info","Arena",1,"Enter_Zone",4
614.615,"Info","Arena",1,"Exit_Zone",4
614.615,"Info","Arena",1,"Enter_Zone",1
614.982,"Info","Arena",4,"Exit_Zone",3
614.982,"Info","Arena",4,"Enter_Zone",4
615.748,"Info","Arena",2,"Exit_Zone",3
615.748,"Info","Arena",2,"Enter_Zone",4
615.915,"Info","Arena",4,"Exit_Zone",4
615.915,"Info","Arena",4,"Enter_Zone",1
617.015,"Info","Arena",2,"Exit_Zone",4
617.015,"Info","Arena",2,"Enter_Zone",2
617.748,"Info","Arena",7,"Exit_Zone",4
617.748,"Info","Arena",7,"Enter_Zone",3
618.051,"Info","Arena",1,"Exit_Zone",1
618.051,"Info","Arena",1,"Enter_Zone",4
620.050,"Info","Arena",2,"Exit_Zone",2
620.050,"Info","Arena",2,"Enter_Zone",4
621.280,"Info","Arena",1,"Exit_Zone",4
621.280,"Info","Arena",1,"Enter_Zone",2
621.514,"Info","Arena",2,"Exit_Zone",4
621.514,"Info","Arena",2,"Enter_Zone",1
623.550,"Info","Arena",1,"Exit_Zone",2
623.550,"Info","Arena",1,"Enter_Zone",4
624.716,"Info","Arena",1,"Exit_Zone",4
624.716,"Info","Arena",1,"Enter_Zone",3
627.679,"Info","Arena",1,"Exit_Zone",3
627.679,"Info","Arena",1,"Enter_Zone",4
628.882,"Info","Arena",1,"Exit_Zone",4
628.882,"Info","Arena",1,"Enter_Zone",1
630.645,"Info","Arena",2,"Exit_Zone",1
630.645,"Info","Arena",2,"Enter_Zone",4
631.145,"Info","Arena",7,"Exit_Zone",3
631.145,"Info","Arena",7,"Enter_Zone",4
633.778,"Info","Arena",1,"Exit_Zone",1
633.778,"Info","Arena",1,"Enter_Zone",4
