0.000,"Info","2022-06-08 04:47:30","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y046"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","5B0E17"
"TIME","","","ARENA","ACTION","ZONE"
601.355,"Info","Arena",1,"Enter_Zone",3
601.355,"Info","Arena",2,"Enter_Zone",2
601.355,"Info","Arena",3,"Enter_Zone",2
601.355,"Info","Arena",4,"Enter_Zone",3
601.355,"Info","Arena",5,"Enter_Zone",3
601.355,"Info","Arena",6,"Enter_Zone",3
601.355,"Info","Arena",7,"Enter_Zone",1
601.355,"Info","Arena",9,"Enter_Zone",3
601.355,"Info","Arena",11,"Enter_Zone",2
601.355,"Info","Arena",13,"Enter_Zone",2
601.355,"Info","Arena",14,"Enter_Zone",1
601.489,"Info","Arena",8,"Enter_Zone",1
601.989,"Info","Arena",10,"Enter_Zone",3
603.122,"Info","Arena",11,"Exit_Zone",2
603.122,"Info","Arena",11,"Enter_Zone",4
605.155,"Info","Arena",13,"Exit_Zone",2
605.155,"Info","Arena",13,"Enter_Zone",4
605.223,"Info","Arena",13,"Exit_Zone",4
605.223,"Info","Arena",13,"Enter_Zone",2
605.723,"Info","Arena",14,"Exit_Zone",1
605.723,"Info","Arena",14,"Enter_Zone",4
605.788,"Info","Arena",9,"Exit_Zone",3
605.788,"Info","Arena",9,"Enter_Zone",4
607.288,"Info","Arena",13,"Exit_Zone",2
607.288,"Info","Arena",13,"Enter_Zone",4
608.421,"Info","Arena",9,"Exit_Zone",4
608.421,"Info","Arena",9,"Enter_Zone",1
610.556,"Info","Arena",14,"Exit_Zone",4
610.556,"Info","Arena",14,"Enter_Zone",3
610.889,"Info","Arena",13,"Exit_Zone",4
610.889,"Info","Arena",13,"Enter_Zone",3
612.087,"Info","Arena",10,"Exit_Zone",3
612.087,"Info","Arena",10,"Enter_Zone",4
615.020,"Info","Arena",14,"Exit_Zone",3
615.020,"Info","Arena",14,"Enter_Zone",4
615.586,"Info","Arena",9,"Exit_Zone",1
615.586,"Info","Arena",9,"Enter_Zone",4
616.221,"Info","Arena",14,"Exit_Zone",4
616.221,"Info","Arena",14,"Enter_Zone",1
619.352,"Info","Arena",13,"Exit_Zone",3
619.352,"Info","Arena",13,"Enter_Zone",4
628.317,"Info","Arena",8,"Exit_Zone",1
628.317,"Info","Arena",8,"Enter_Zone",4
628.386,"Info","Arena",11,"Exit_Zone",4
628.386,"Info","Arena",11,"Enter_Zone",3
628.517,"Info","Arena",8,"Exit_Zone",4
628.517,"Info","Arena",8,"Enter_Zone",1
628.552,"Info","Arena",2,"Exit_Zone",2
628.552,"Info","Arena",2,"Enter_Zone",4
628.552,"Info","Arena",7,"Exit_Zone",1
628.552,"Info","Arena",7,"Enter_Zone",4
628.583,"Info","Arena",8,"Exit_Zone",1
628.583,"Info","Arena",8,"Enter_Zone",4
630.950,"Info","Arena",13,"Exit_Zone",4
630.950,"Info","Arena",13,"Enter_Zone",1
632.183,"Info","Arena",9,"Exit_Zone",4
632.183,"Info","Arena",9,"Enter_Zone",2
632.250,"Info","Arena",9,"Exit_Zone",2
632.250,"Info","Arena",9,"Enter_Zone",4
