0.000,"Info","2022-06-01 01:11:40","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y017"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","8E63AA"
"TIME","","","ARENA","ACTION","ZONE"
601.345,"Info","Arena",1,"Enter_Zone",3
601.345,"Info","Arena",2,"Enter_Zone",1
601.345,"Info","Arena",3,"Enter_Zone",2
601.345,"Info","Arena",4,"Enter_Zone",3
601.345,"Info","Arena",5,"Enter_Zone",3
601.345,"Info","Arena",6,"Enter_Zone",4
601.345,"Info","Arena",8,"Enter_Zone",4
601.345,"Info","Arena",9,"Enter_Zone",3
601.345,"Info","Arena",10,"Enter_Zone",4
601.345,"Info","Arena",11,"Enter_Zone",3
601.345,"Info","Arena",12,"Enter_Zone",4
601.345,"Info","Arena",14,"Enter_Zone",1
602.081,"Info","Arena",4,"Exit_Zone",3
602.081,"Info","Arena",4,"Enter_Zone",4
602.112,"Info","Arena",4,"Exit_Zone",4
602.112,"Info","Arena",4,"Enter_Zone",3
602.345,"Info","Arena",4,"Exit_Zone",3
602.345,"Info","Arena",4,"Enter_Zone",4
602.378,"Info","Arena",4,"Exit_Zone",4
602.378,"Info","Arena",4,"Enter_Zone",3
602.445,"Info","Arena",4,"Exit_Zone",3
602.445,"Info","Arena",4,"Enter_Zone",4
602.545,"Info","Arena",4,"Exit_Zone",4
602.545,"Info","Arena",4,"Enter_Zone",3
602.581,"Info","Arena",4,"Exit_Zone",3
602.581,"Info","Arena",4,"Enter_Zone",4
602.845,"Info","Arena",4,"Exit_Zone",4
602.845,"Info","Arena",4,"Enter_Zone",3
602.878,"Info","Arena",4,"Exit_Zone",3
602.878,"Info","Arena",4,"Enter_Zone",4
611.110,"Info","Arena",4,"Exit_Zone",4
611.110,"Info","Arena",4,"Enter_Zone",1
643.170,"Info","Arena",8,"Exit_Zone",4
643.170,"Info","Arena",8,"Enter_Zone",3
644.670,"Info","Arena",3,"Exit_Zone",2
644.670,"Info","Arena",3,"Enter_Zone",4
652.435,"Info","Arena",6,"Exit_Zone",4
652.435,"Info","Arena",6,"Enter_Zone",3
652.468,"Info","Arena",6,"Exit_Zone",3
652.468,"Info","Arena",6,"Enter_Zone",4
652.868,"Info","Arena",6,"Exit_Zone",4
652.868,"Info","Arena",6,"Enter_Zone",3
652.905,"Info","Arena",6,"Exit_Zone",3
652.905,"Info","Arena",6,"Enter_Zone",4
656.634,"Info","Arena",6,"Exit_Zone",4
656.634,"Info","Arena",6,"Enter_Zone",3
656.668,"Info","Arena",6,"Exit_Zone",3
656.668,"Info","Arena",6,"Enter_Zone",4
656.701,"Info","Arena",6,"Exit_Zone",4
656.701,"Info","Arena",6,"Enter_Zone",3
656.737,"Info","Arena",6,"Exit_Zone",3
656.737,"Info","Arena",6,"Enter_Zone",4
656.904,"Info","Arena",6,"Exit_Zone",4
656.904,"Info","Arena",6,"Enter_Zone",3
656.934,"Info","Arena",6,"Exit_Zone",3
656.934,"Info","Arena",6,"Enter_Zone",4
656.967,"Info","Arena",6,"Exit_Zone",4
656.967,"Info","Arena",6,"Enter_Zone",3
657.001,"Info","Arena",6,"Exit_Zone",3
657.001,"Info","Arena",6,"Enter_Zone",4
657.070,"Info","Arena",6,"Exit_Zone",4
657.070,"Info","Arena",6,"Enter_Zone",3
657.101,"Info","Arena",6,"Exit_Zone",3
657.101,"Info","Arena",6,"Enter_Zone",4
657.201,"Info","Arena",6,"Exit_Zone",4
657.201,"Info","Arena",6,"Enter_Zone",3
657.267,"Info","Arena",6,"Exit_Zone",3
657.267,"Info","Arena",6,"Enter_Zone",4
679.732,"Info","Arena",12,"Exit_Zone",4
679.732,"Info","Arena",12,"Enter_Zone",1
680.430,"Info","Arena",12,"Exit_Zone",1
680.430,"Info","Arena",12,"Enter_Zone",4
680.463,"Info","Arena",12,"Exit_Zone",4
680.463,"Info","Arena",12,"Enter_Zone",1
680.732,"Info","Arena",12,"Exit_Zone",1
680.732,"Info","Arena",12,"Enter_Zone",4
680.996,"Info","Arena",12,"Exit_Zone",4
680.996,"Info","Arena",12,"Enter_Zone",1
682.929,"Info","Arena",1,"Exit_Zone",3
682.929,"Info","Arena",1,"Enter_Zone",4
683.065,"Info","Arena",12,"Exit_Zone",1
683.065,"Info","Arena",12,"Enter_Zone",4
683.096,"Info","Arena",1,"Exit_Zone",4
683.096,"Info","Arena",1,"Enter_Zone",3
683.129,"Info","Arena",12,"Exit_Zone",4
683.129,"Info","Arena",12,"Enter_Zone",1
683.196,"Info","Arena",12,"Exit_Zone",1
683.196,"Info","Arena",12,"Enter_Zone",4
683.232,"Info","Arena",1,"Exit_Zone",3
683.232,"Info","Arena",1,"Enter_Zone",4
683.362,"Info","Arena",12,"Exit_Zone",4
683.362,"Info","Arena",12,"Enter_Zone",1
683.462,"Info","Arena",1,"Exit_Zone",4
683.462,"Info","Arena",1,"Enter_Zone",3
683.496,"Info","Arena",1,"Exit_Zone",3
683.496,"Info","Arena",1,"Enter_Zone",4
683.596,"Info","Arena",12,"Exit_Zone",1
683.596,"Info","Arena",12,"Enter_Zone",4
683.629,"Info","Arena",12,"Exit_Zone",4
683.629,"Info","Arena",12,"Enter_Zone",1
683.762,"Info","Arena",12,"Exit_Zone",1
683.762,"Info","Arena",12,"Enter_Zone",4
683.995,"Info","Arena",1,"Exit_Zone",4
683.995,"Info","Arena",1,"Enter_Zone",3
684.029,"Info","Arena",1,"Exit_Zone",3
684.029,"Info","Arena",1,"Enter_Zone",4
684.529,"Info","Arena",12,"Exit_Zone",4
684.529,"Info","Arena",12,"Enter_Zone",1
684.829,"Info","Arena",1,"Exit_Zone",4
684.829,"Info","Arena",1,"Enter_Zone",3
684.862,"Info","Arena",1,"Exit_Zone",3
684.862,"Info","Arena",1,"Enter_Zone",4
685.862,"Info","Arena",1,"Exit_Zone",4
685.862,"Info","Arena",1,"Enter_Zone",3
685.898,"Info","Arena",1,"Exit_Zone",3
685.898,"Info","Arena",1,"Enter_Zone",4
686.195,"Info","Arena",1,"Exit_Zone",4
686.195,"Info","Arena",1,"Enter_Zone",3
686.262,"Info","Arena",1,"Exit_Zone",3
686.262,"Info","Arena",1,"Enter_Zone",4
686.962,"Info","Arena",4,"Exit_Zone",1
686.962,"Info","Arena",4,"Enter_Zone",4
687.162,"Info","Arena",4,"Exit_Zone",4
687.162,"Info","Arena",4,"Enter_Zone",1
687.195,"Info","Arena",4,"Exit_Zone",1
687.195,"Info","Arena",4,"Enter_Zone",4
687.231,"Info","Arena",4,"Exit_Zone",4
687.231,"Info","Arena",4,"Enter_Zone",1
687.295,"Info","Arena",4,"Exit_Zone",1
687.295,"Info","Arena",4,"Enter_Zone",4
687.328,"Info","Arena",4,"Exit_Zone",4
687.328,"Info","Arena",4,"Enter_Zone",1
687.398,"Info","Arena",4,"Exit_Zone",1
687.398,"Info","Arena",4,"Enter_Zone",4
687.495,"Info","Arena",4,"Exit_Zone",4
687.495,"Info","Arena",4,"Enter_Zone",1
687.528,"Info","Arena",4,"Exit_Zone",1
687.528,"Info","Arena",4,"Enter_Zone",4
687.761,"Info","Arena",4,"Exit_Zone",4
687.761,"Info","Arena",4,"Enter_Zone",1
687.795,"Info","Arena",4,"Exit_Zone",1
687.795,"Info","Arena",4,"Enter_Zone",4
687.828,"Info","Arena",4,"Exit_Zone",4
