0.000,"Info","2022-05-30 23:59:25","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y001"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","5B0E17"
"TIME","","","ARENA","ACTION","ZONE"
601.434,"Info","Arena",1,"Enter_Zone",2
601.434,"Info","Arena",2,"Enter_Zone",1
601.434,"Info","Arena",3,"Enter_Zone",1
601.434,"Info","Arena",4,"Enter_Zone",4
601.434,"Info","Arena",5,"Enter_Zone",3
601.434,"Info","Arena",6,"Enter_Zone",4
601.434,"Info","Arena",7,"Enter_Zone",4
601.434,"Info","Arena",8,"Enter_Zone",1
601.434,"Info","Arena",9,"Enter_Zone",2
601.434,"Info","Arena",10,"Enter_Zone",4
601.434,"Info","Arena",11,"Enter_Zone",4
601.434,"Info","Arena",12,"Enter_Zone",1
601.434,"Info","Arena",13,"Enter_Zone",2
607.099,"Info","Arena",4,"Exit_Zone",4
607.099,"Info","Arena",4,"Enter_Zone",3
608.397,"Info","Arena",2,"Exit_Zone",1
608.397,"Info","Arena",2,"Enter_Zone",4
609.697,"Info","Arena",7,"Exit_Zone",4
609.697,"Info","Arena",7,"Enter_Zone",3
611.265,"Info","Arena",2,"Exit_Zone",4
611.265,"Info","Arena",2,"Enter_Zone",2
611.896,"Info","Arena",12,"Exit_Zone",1
611.896,"Info","Arena",12,"Enter_Zone",4
612.363,"Info","Arena",10,"Exit_Zone",4
612.363,"Info","Arena",10,"Enter_Zone",3
612.396,"Info","Arena",10,"Exit_Zone",3
612.396,"Info","Arena",10,"Enter_Zone",4
612.432,"Info","Arena",10,"Exit_Zone",4
612.432,"Info","Arena",10,"Enter_Zone",3
612.563,"Info","Arena",10,"Exit_Zone",3
612.563,"Info","Arena",10,"Enter_Zone",4
612.563,"Info","Arena",12,"Exit_Zone",4
612.563,"Info","Arena",12,"Enter_Zone",1
613.496,"Info","Arena",12,"Exit_Zone",1
613.496,"Info","Arena",12,"Enter_Zone",4
613.529,"Info","Arena",12,"Exit_Zone",4
613.529,"Info","Arena",12,"Enter_Zone",1
613.563,"Info","Arena",10,"Exit_Zone",4
613.563,"Info","Arena",10,"Enter_Zone",3
613.563,"Info","Arena",12,"Exit_Zone",1
613.563,"Info","Arena",12,"Enter_Zone",4
613.598,"Info","Arena",10,"Exit_Zone",3
613.598,"Info","Arena",10,"Enter_Zone",4
614.098,"Info","Arena",10,"Exit_Zone",4
614.098,"Info","Arena",10,"Enter_Zone",3
614.163,"Info","Arena",10,"Exit_Zone",3
614.163,"Info","Arena",10,"Enter_Zone",4
615.796,"Info","Arena",4,"Exit_Zone",3
615.796,"Info","Arena",4,"Enter_Zone",4
618.062,"Info","Arena",8,"Exit_Zone",1
618.062,"Info","Arena",8,"Enter_Zone",4
619.097,"Info","Arena",14,"Enter_Zone",3
619.228,"Info","Arena",7,"Exit_Zone",3
619.228,"Info","Arena",7,"Enter_Zone",4
620.695,"Info","Arena",4,"Exit_Zone",4
620.695,"Info","Arena",4,"Enter_Zone",2
620.995,"Info","Arena",4,"Exit_Zone",2
620.995,"Info","Arena",4,"Enter_Zone",4
621.028,"Info","Arena",4,"Exit_Zone",4
621.028,"Info","Arena",4,"Enter_Zone",2
621.061,"Info","Arena",4,"Exit_Zone",2
621.061,"Info","Arena",4,"Enter_Zone",4
621.461,"Info","Arena",4,"Exit_Zone",4
621.461,"Info","Arena",4,"Enter_Zone",2
622.361,"Info","Arena",2,"Exit_Zone",2
622.361,"Info","Arena",2,"Enter_Zone",4
623.596,"Info","Arena",2,"Exit_Zone",4
623.596,"Info","Arena",2,"Enter_Zone",1
626.060,"Info","Arena",7,"Exit_Zone",4
626.060,"Info","Arena",7,"Enter_Zone",2
631.428,"Info","Arena",7,"Exit_Zone",2
631.428,"Info","Arena",7,"Enter_Zone",4
631.893,"Info","Arena",4,"Exit_Zone",2
631.893,"Info","Arena",4,"Enter_Zone",4
632.659,"Info","Arena",8,"Exit_Zone",4
632.659,"Info","Arena",8,"Enter_Zone",2
635.125,"Info","Arena",4,"Exit_Zone",4
635.125,"Info","Arena",4,"Enter_Zone",1
636.459,"Info","Arena",7,"Exit_Zone",4
636.459,"Info","Arena",7,"Enter_Zone",1
639.060,"Info","Arena",6,"Exit_Zone",4
639.060,"Info","Arena",6,"Enter_Zone",3
639.691,"Info","Arena",2,"Exit_Zone",1
639.691,"Info","Arena",2,"Enter_Zone",4
640.429,"Info","Arena",6,"Exit_Zone",3
640.429,"Info","Arena",6,"Enter_Zone",4
640.524,"Info","Arena",6,"Exit_Zone",4
640.524,"Info","Arena",6,"Enter_Zone",3
641.927,"Info","Arena",6,"Exit_Zone",3
641.927,"Info","Arena",6,"Enter_Zone",4
642.593,"Info","Arena",2,"Exit_Zone",4
642.593,"Info","Arena",2,"Enter_Zone",3
642.657,"Info","Arena",6,"Exit_Zone",4
642.657,"Info","Arena",6,"Enter_Zone",3
642.991,"Info","Arena",2,"Exit_Zone",3
642.991,"Info","Arena",2,"Enter_Zone",4
643.557,"Info","Arena",2,"Exit_Zone",4
643.557,"Info","Arena",2,"Enter_Zone",3
643.592,"Info","Arena",2,"Exit_Zone",3
643.592,"Info","Arena",2,"Enter_Zone",4
643.691,"Info","Arena",2,"Exit_Zone",4
643.691,"Info","Arena",2,"Enter_Zone",3
651.056,"Info","Arena",2,"Exit_Zone",3
651.056,"Info","Arena",2,"Enter_Zone",4
652.189,"Info","Arena",7,"Exit_Zone",1
652.189,"Info","Arena",7,"Enter_Zone",4
653.022,"Info","Arena",2,"Exit_Zone",4
653.022,"Info","Arena",2,"Enter_Zone",1
666.519,"Info","Arena",2,"Exit_Zone",1
666.519,"Info","Arena",2,"Enter_Zone",4
669.786,"Info","Arena",6,"Exit_Zone",3
669.786,"Info","Arena",6,"Enter_Zone",4
670.385,"Info","Arena",2,"Exit_Zone",4
670.385,"Info","Arena",2,"Enter_Zone",2
672.718,"Info","Arena",4,"Exit_Zone",1
672.718,"Info","Arena",4,"Enter_Zone",4
675.428,"Info","Arena",6,"Exit_Zone",4
675.428,"Info","Arena",6,"Enter_Zone",2
676.184,"Info","Arena",4,"Exit_Zone",4
676.184,"Info","Arena",4,"Enter_Zone",3
681.550,"Info","Arena",2,"Exit_Zone",2
681.550,"Info","Arena",2,"Enter_Zone",4
681.585,"Info","Arena",2,"Exit_Zone",4
681.585,"Info","Arena",2,"Enter_Zone",2
681.617,"Info","Arena",2,"Exit_Zone",2
681.617,"Info","Arena",2,"Enter_Zone",4
682.317,"Info","Arena",6,"Exit_Zone",2
682.317,"Info","Arena",6,"Enter_Zone",4
682.616,"Info","Arena",1,"Exit_Zone",2
