0.000,"Info","2022-05-31 03:45:20","Service 'E_ymaze_droso' : Execution start"
0.000,"Info","Subject Identification","Y007"
0.000,"Info","Apparatus","Zantiks Unit"
0.000,"Info","Unit ID","5B0E17"
"TIME","","","ARENA","ACTION","ZONE"
601.358,"Info","Arena",1,"Enter_Zone",4
601.358,"Info","Arena",2,"Enter_Zone",1
601.358,"Info","Arena",4,"Enter_Zone",2
601.358,"Info","Arena",8,"Enter_Zone",1
601.358,"Info","Arena",9,"Enter_Zone",3
601.358,"Info","Arena",10,"Enter_Zone",1
601.358,"Info","Arena",11,"Enter_Zone",1
601.358,"Info","Arena",12,"Enter_Zone",3
601.358,"Info","Arena",14,"Enter_Zone",4
601.458,"Info","Arena",3,"Enter_Zone",1
793.255,"Info","Arena",4,"Exit_Zone",2
793.255,"Info","Arena",4,"Enter_Zone",4
793.322,"Info","Arena",4,"Exit_Zone",4
793.322,"Info","Arena",4,"Enter_Zone",2
793.490,"Info","Arena",4,"Exit_Zone",2
793.490,"Info","Arena",4,"Enter_Zone",4
793.589,"Info","Arena",4,"Exit_Zone",4
793.589,"Info","Arena",4,"Enter_Zone",2
793.957,"Info","Arena",4,"Exit_Zone",2
793.957,"Info","Arena",4,"Enter_Zone",4
793.989,"Info","Arena",4,"Exit_Zone",4
793.989,"Info","Arena",4,"Enter_Zone",2
794.124,"Info","Arena",4,"Exit_Zone",2
794.124,"Info","Arena",4,"Enter_Zone",4
794.155,"Info","Arena",4,"Exit_Zone",4
794.155,"Info","Arena",4,"Enter_Zone",2
794.189,"Info","Arena",4,"Exit_Zone",2
794.189,"Info","Arena",4,"Enter_Zone",4
794.290,"Info","Arena",4,"Exit_Zone",4
794.290,"Info","Arena",4,"Enter_Zone",2
794.322,"Info","Arena",4,"Exit_Zone",2
794.322,"Info","Arena",4,"Enter_Zone",4
794.422,"Info","Arena",4,"Exit_Zone",4
794.422,"Info","Arena",4,"Enter_Zone",2
794.457,"Info","Arena",4,"Exit_Zone",2
794.457,"Info","Arena",4,"Enter_Zone",4
794.522,"Info","Arena",4,"Exit_Zone",4
794.522,"Info","Arena",4,"Enter_Zone",2
794.555,"Info","Arena",4,"Exit_Zone",2
794.555,"Info","Arena",4,"Enter_Zone",4
794.957,"Info","Arena",4,"Exit_Zone",4
794.957,"Info","Arena",4,"Enter_Zone",2
794.988,"Info","Arena",4,"Exit_Zone",2
794.988,"Info","Arena",4,"Enter_Zone",4
795.055,"Info","Arena",9,"Exit_Zone",3
795.055,"Info","Arena",9,"Enter_Zone",4
795.124,"Info","Arena",9,"Exit_Zone",4
795.124,"Info","Arena",9,"Enter_Zone",3
795.255,"Info","Arena",9,"Exit_Zone",3
795.255,"Info","Arena",9,"Enter_Zone",4
795.290,"Info","Arena",9,"Exit_Zone",4
795.290,"Info","Arena",9,"Enter_Zone",3
795.790,"Info","Arena",4,"Exit_Zone",4
795.790,"Info","Arena",4,"Enter_Zone",2
795.922,"Info","Arena",4,"Exit_Zone",2
795.922,"Info","Arena",4,"Enter_Zone",4
795.988,"Info","Arena",4,"Exit_Zone",4
795.988,"Info","Arena",4,"Enter_Zone",2
796.055,"Info","Arena",4,"Exit_Zone",2
796.055,"Info","Arena",4,"Enter_Zone",4
796.124,"Info","Arena",4,"Exit_Zone",4
796.124,"Info","Arena",4,"Enter_Zone",2
796.222,"Info","Arena",4,"Exit_Zone",2
796.222,"Info","Arena",4,"Enter_Zone",4
796.255,"Info","Arena",4,"Exit_Zone",4
796.255,"Info","Arena",4,"Enter_Zone",2
796.322,"Info","Arena",4,"Exit_Zone",2
796.322,"Info","Arena",4,"Enter_Zone",4
796.355,"Info","Arena",4,"Exit_Zone",4
796.355,"Info","Arena",4,"Enter_Zone",2
796.388,"Info","Arena",4,"Exit_Zone",2
796.388,"Info","Arena",4,"Enter_Zone",4
796.457,"Info","Arena",4,"Exit_Zone",4
796.457,"Info","Arena",4,"Enter_Zone",2
